"Data generated on Tuesday, September 24, 2019 at 12:13:03 PM EST"
Area/Partners of Origin,,,,,January 1999 - December 2019
And Consumption Commodities Imported,,,,,Quantities
,,,,,,,January,February,March,April,May,June,July,August,September,October,November,December,Total,,
,Partner,,HS Code,Product,Year,UOM,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Period/Period %  Change (Qty),Reporter Code,Partner Code,Product Code,
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2012-2012","LITER","0.0","6,781.0","7,571.0","4,320.0","41,337.0","0.0","24,488.0","40,865.0","66,750.0","57,099.0","58,135.0","1,510.0","308,856.0","","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2013-2013","LITER","11,699.0","19,689.0","39,377.0","39,296.0","42,665.0","20,014.0","0.0","0.0","48,146.0","9,782.0","35,473.0","74,888.0","341,029.0","","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2014-2014","LITER","1,920.0","2,762.0","0.0","8,400.0","20,160.0","0.0","27,727.0","14,390.0","11,820.0","17,148.0","5,700.0","29,868.0","139,895.0","","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2015-2015","LITER","15,026.0","19,524.0","0.0","18,300.0","13,224.0","91,188.0","40,956.0","1,728.0","22,992.0","127,668.0","0.0","91,776.0","442,382.0","-55","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2016-2016","LITER","56,885.0","0.0","83,184.0","2,400.0","6,072.0","69,688.0","29,760.0","156,850.0","40,320.0","75,747.0","83,884.0","43,224.0","648,014.0","-57","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2017-2017","LITER","2,400.0","14,716.0","116,712.0","23,028.0","47,040.0","56,042.0","33,528.0","0.0","56,270.0","135,360.0","38,400.0","45,288.0","568,784.0","-40","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2018-2018","LITER","121,181.0","0.0","102,720.0","64,238.0","34,560.0","113,280.0","43,200.0","54,720.0","17,280.0","2,799.0","29,472.0","33,880.0","617,330.0","-62","US","R00","0401402500",
"1","World Total","12","0401402500","MC,NC/S,6-10%,OT","2019-2019","LITER","2,880.0","31,680.0","14,400.0","16,128.0","26,880.0","0.0","26,304.0","","","","","","118,272.0","","US","R00","0401402500",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","1999-1999","MT","2,663.7","2,991.9","3,334.9","2,642.5","3,081.6","4,256.4","3,939.6","3,588.2","4,266.7","3,616.5","5,319.4","5,175.1","44,876.6","-7","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2000-2000","MT","5,337.3","5,731.3","5,957.3","3,693.5","6,015.2","5,019.6","5,241.9","2,992.1","2,684.3","3,744.4","3,549.0","2,961.8","52,927.6","4","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2001-2001","MT","2,588.7","2,988.1","825.1","1,776.5","1,906.8","3,837.2","1,481.6","3,194.8","2,413.6","2,427.1","2,429.9","2,599.2","28,468.6","-61","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2002-2002","MT","1,474.1","1,456.5","2,933.0","3,400.2","3,851.4","3,328.1","3,762.8","3,357.6","2,584.0","2,963.7","2,292.4","2,221.9","33,625.5","13","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2003-2003","MT","2,844.7","3,038.5","5,469.1","4,251.0","3,016.9","2,651.5","3,330.1","1,606.6","2,354.6","2,810.8","1,171.2","2,951.8","35,496.7","26","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2004-2004","MT","3,369.8","2,651.8","2,513.2","2,198.5","2,679.1","3,209.0","1,775.9","4,053.8","3,147.8","3,710.7","2,439.2","2,324.6","34,073.6","-45","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2005-2005","MT","3,439.1","2,543.6","8,040.8","2,933.5","2,652.5","3,009.2","2,002.2","2,866.5","4,024.0","3,829.4","4,488.7","4,476.5","44,305.9","-33","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2006-2006","MT","8,004.8","2,614.6","4,341.0","2,256.9","3,271.9","4,330.6","7,065.5","3,256.6","5,702.9","3,532.8","2,851.2","5,404.7","52,633.5","63","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2007-2007","MT","4,337.8","4,800.8","3,589.8","5,047.3","3,020.2","4,284.0","3,495.3","2,562.7","2,354.8","4,647.3","5,803.3","6,362.9","50,306.2","-18","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2008-2008","MT","4,759.6","2,917.2","5,528.6","3,200.3","3,494.3","4,022.5","2,751.8","3,928.9","2,950.2","2,756.7","6,011.5","7,271.0","49,592.6","-32","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2009-2009","MT","5,042.0","8,187.5","3,293.5","2,610.9","1,450.6","1,821.2","2,240.8","4,880.8","1,193.3","2,577.2","4,926.6","4,692.1","42,916.5","23","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2010-2010","MT","3,291.2","3,503.0","3,133.9","5,089.1","3,410.4","2,528.5","4,349.8","5,965.9","1,996.8","3,011.6","2,010.1","5,909.5","44,199.8","72","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2011-2011","MT","2,243.9","2,808.2","5,475.2","4,711.6","1,628.3","3,322.6","4,533.6","5,022.4","1,893.8","1,883.2","3,180.1","4,257.6","40,960.4","36","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2012-2012","MT","5,075.5","7,125.5","2,183.7","3,039.1","6,640.8","2,561.2","6,343.6","2,970.3","2,092.9","2,193.8","3,366.9","5,066.1","48,659.3","148","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2013-2013","MT","6,332.8","3,351.5","4,416.3","2,910.2","1,708.8","2,757.8","3,130.1","3,649.9","1,333.3","4,323.4","4,160.6","4,712.7","42,787.5","14","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2014-2014","MT","3,212.5","2,541.2","3,172.5","2,698.6","3,347.2","1,228.3","3,247.4","3,093.0","3,901.2","4,459.9","2,261.5","4,823.7","37,987.0","164","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2015-2015","MT","4,652.8","3,239.0","4,748.5","2,495.0","6,630.8","6,317.8","1,627.0","4,628.4","735.3","1,943.9","4,090.8","5,173.0","46,282.4","-74","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2016-2016","MT","4,133.8","2,740.9","4,692.3","3,463.9","2,988.0","4,663.6","3,218.5","4,830.0","2,024.1","2,150.0","4,447.9","3,952.5","43,305.5","-31","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2017-2017","MT","5,630.1","4,308.1","5,073.4","3,999.7","2,212.3","2,647.5","5,097.1","2,659.5","1,275.1","2,678.7","3,438.8","2,331.9","41,352.2","93","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2018-2018","MT","4,372.3","4,767.9","4,705.1","2,354.4","4,494.6","4,304.9","2,494.6","781.7","738.3","1,645.1","4,256.5","3,344.5","38,259.8","-42","US","R00","0404901000",
"1","World Total","13","0404901000","MK PC,WHT/NS,NES","2019-2019","MT","3,224.7","3,188.7","1,690.2","4,236.3","5,886.6","5,154.1","6,478.0","","","","","","29,858.5","26","US","R00","0404901000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","1999-1999","LITER","0.0","0.0","92,176.0","0.0","184,352.0","0.0","0.0","135.0","0.0","0.0","0.0","0.0","276,663.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2000-2000","LITER","0.0","0.0","0.0","0.0","0.0","2,202.0","0.0","0.0","0.0","0.0","0.0","0.0","2,202.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2001-2001","LITER","0.0","0.0","0.0","0.0","0.0","29,128.0","0.0","0.0","0.0","0.0","10,426.0","2,544.0","42,098.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2002-2002","LITER","0.0","0.0","0.0","0.0","0.0","0.0","11,520.0","0.0","152,778.0","0.0","0.0","0.0","164,298.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2003-2003","LITER","0.0","0.0","0.0","0.0","0.0","5,136.0","0.0","0.0","0.0","14,302.0","0.0","0.0","19,438.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2004-2004","LITER","0.0","0.0","0.0","0.0","0.0","0.0","2,172.0","0.0","0.0","0.0","0.0","1,302.0","3,474.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2005-2005","LITER","1,851.0","0.0","0.0","22,162.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24,013.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2006-2006","LITER","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80,296.0","0.0","525.0","0.0","1,440.0","82,261.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2007-2007","LITER","0.0","0.0","0.0","0.0","0.0","0.0","155,489.0","304,028.0","115,884.0","0.0","0.0","13,500.0","588,901.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2008-2008","LITER","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","184,851.0","184,851.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2009-2009","LITER","0.0","0.0","174,806.0","0.0","0.0","19,778.0","0.0","10,368.0","0.0","0.0","0.0","0.0","204,952.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2010-2010","LITER","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","158,496.0","336,543.0","351,731.0","846,770.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2011-2011","LITER","0.0","175,338.0","739,540.0","0.0","560,200.0","0.0","349,017.0","312,991.0","0.0","425,902.0","126,360.0","128,026.0","2,817,374.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2012-2012","LITER","0.0","111,420.0","111,150.0","0.0","35,478.0","0.0","34,494.0","33,894.0","50,672.0","43,600.0","37,484.0","0.0","458,192.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2013-2013","LITER","9,717.0","30,952.0","43,079.0","26,663.0","25,845.0","19,026.0","0.0","0.0","32,023.0","16,057.0","62,532.0","7,231.0","273,125.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2014-2014","LITER","0.0","0.0","0.0","36,727.0","11,520.0","0.0","16,528.0","6,723.0","6,300.0","45,420.0","3,528.0","63,587.0","190,333.0","","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2015-2015","LITER","21,530.0","63,612.0","0.0","10,728.0","14,226.0","34,152.0","11,554.0","0.0","7,680.0","44,824.0","0.0","41,210.0","249,516.0","-66","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2016-2016","LITER","12,792.0","0.0","24,324.0","0.0","8,424.0","10,248.0","2,880.0","10,500.0","16,740.0","29,635.0","22,915.0","31,608.0","170,066.0","-72","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2017-2017","LITER","43,200.0","68,971.0","15,360.0","40,675.0","69,262.0","29,292.0","58,588.0","2,430.0","14,645.0","43,200.0","37,938.0","58,637.0","482,198.0","100","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2018-2018","LITER","50,730.0","0.0","39,971.0","47,663.0","3,840.0","37,964.0","8,640.0","35,084.0","26,731.0","42,971.0","74,840.0","24,948.0","393,382.0","-77","US","R00","0401204000",
"1","World Total","14","0401204000","MC,N CN/S,1-6 OQ","2019-2019","LITER","31,306.0","16,320.0","2,880.0","6,480.0","39,971.0","0.0","5,040.0","","","","","","101,997.0","","US","R00","0401204000",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2012-2012","MT","3,291.2","2,963.2","4,930.1","4,425.1","5,473.3","6,908.9","5,853.2","7,363.3","5,676.6","4,316.1","4,144.6","4,589.9","59,935.3","-15","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2013-2013","MT","4,100.8","3,338.4","3,762.9","4,098.3","6,422.6","6,089.3","4,656.6","6,650.3","4,670.2","4,970.5","4,790.7","5,080.2","58,630.9","-24","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2014-2014","MT","4,581.4","2,703.4","3,156.2","3,383.5","7,061.3","7,224.4","7,210.8","8,015.0","6,690.2","6,231.5","5,278.0","5,348.4","66,884.1","0","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2015-2015","MT","4,797.0","4,331.1","4,331.0","6,084.6","6,919.5","8,852.2","6,803.2","7,654.4","6,053.6","6,546.5","5,564.7","6,403.2","74,340.9","-23","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2016-2016","MT","4,605.0","4,947.6","3,882.5","4,318.1","5,642.5","6,681.4","5,593.1","6,835.8","6,262.9","4,588.9","6,999.0","5,280.7","65,637.5","-16","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2017-2017","MT","3,863.4","5,375.3","4,727.1","5,427.4","5,322.1","5,660.2","5,520.9","6,038.1","7,003.8","6,260.4","6,391.2","5,537.9","67,127.7","-2","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2018-2018","MT","3,646.1","2,747.4","4,136.4","5,977.2","5,553.6","4,934.3","5,171.4","5,829.0","6,430.7","8,098.3","7,642.5","5,517.8","65,684.6","5","US","R00","0409000056",
"1","World Total","15","0409000056","HONEY,NT/RET,LT","2019-2019","MT","7,750.1","5,006.0","4,023.7","4,232.2","5,124.4","3,669.6","4,429.9","","","","","","34,235.9","21","US","R00","0409000056",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2012-2012","MT","2,412.2","1,972.7","4,027.9","5,368.9","4,658.0","4,441.0","3,784.3","3,788.1","2,667.1","2,240.0","2,973.2","3,172.9","41,506.2","-15","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2013-2013","MT","1,846.9","2,366.0","5,006.9","6,702.9","8,505.1","6,148.8","5,062.2","4,246.0","3,018.0","2,714.6","3,406.1","3,243.0","52,266.5","-18","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2014-2014","MT","3,223.2","2,948.9","4,604.7","4,578.9","7,595.2","5,804.2","6,060.5","5,204.6","4,493.4","4,939.5","4,212.3","4,123.8","57,789.2","4","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2015-2015","MT","3,039.6","2,440.3","6,015.3","5,454.6","7,178.8","6,538.5","7,526.6","5,027.3","3,199.8","3,608.9","3,518.0","3,213.3","56,761.1","15","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2016-2016","MT","3,122.5","2,033.4","2,967.0","3,445.8","3,801.9","4,290.8","2,492.5","3,398.1","3,430.7","3,693.4","4,548.2","4,414.9","41,639.1","-42","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2017-2017","MT","3,278.7","2,722.6","4,812.0","7,214.5","8,583.4","6,415.3","6,660.2","4,060.7","3,515.6","3,901.6","4,716.3","3,386.7","59,267.5","4","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2018-2018","MT","2,259.8","1,184.3","1,771.7","2,767.1","7,339.5","5,117.5","5,999.4","4,511.7","3,970.4","8,159.0","6,024.9","6,158.7","55,264.0","17","US","R00","0409000045",
"1","World Total","16","0409000045","HONEY,E/L AMBER","2019-2019","MT","5,641.5","3,399.7","3,965.8","6,943.4","5,609.1","4,246.7","3,753.4","","","","","","33,559.6","-12","US","R00","0409000045",
"1","World Total","17","0405102000","BUTTER, OQT","1999-1999","MT","51.4","63.0","48.1","22.3","21.0","105.3","345.4","174.2","38.2","41.9","20.9","68.1","999.8","228","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2000-2000","MT","2.4","28.6","21.8","18.1","15.1","65.9","3.0","50.0","13.8","28.4","49.5","76.6","373.2","-95","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2001-2001","MT","53.7","23.4","101.5","345.3","772.5","3,086.5","3,663.6","4,032.5","653.4","440.4","362.8","234.1","13,769.7","19","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2002-2002","MT","355.9","231.1","58.9","77.8","353.9","20.7","5.5","45.6","42.8","6.0","27.3","39.5","1,265.0","-73","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2003-2003","MT","1.0","23.0","15.9","46.5","17.8","36.8","40.8","26.9","18.3","67.2","10.1","330.7","635.0","11","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2004-2004","MT","10.1","64.5","568.0","1,614.0","3,413.7","1,715.2","816.9","730.1","345.1","428.0","142.3","96.2","9,944.2","-52","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2005-2005","MT","554.8","35.6","132.0","280.1","473.6","42.5","300.1","327.9","4.1","57.5","291.0","391.0","2,890.3","606","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2006-2006","MT","390.3","26.7","105.0","277.1","353.2","67.2","214.4","85.7","69.3","69.8","215.6","117.8","1,992.2","219","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2007-2007","MT","146.1","25.6","488.0","110.3","167.2","176.2","78.0","58.5","69.7","64.4","50.1","54.8","1,488.8","-56","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2008-2008","MT","9.1","15.8","19.5","11.9","36.2","30.9","8.3","18.9","36.4","338.1","172.8","119.6","817.6","-73","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2009-2009","MT","2.5","20.6","36.4","48.9","32.9","18.1","35.4","17.2","91.9","33.0","61.5","39.3","437.7","96","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2010-2010","MT","30.3","19.6","31.1","35.7","4.3","2.8","13.2","105.5","103.4","58.0","42.8","56.9","503.5","376","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2011-2011","MT","3.1","15.8","33.6","21.7","43.3","50.9","3.2","20.6","39.7","47.4","24.5","7.1","311.0","-94","US","R00","0405102000",
"1","World Total","17","0405102000","BUTTER, OQT","2012-2012","MT","3.6","1.7","8.4","29.6","16.6","18.3","6.9","382.7","122.4","101.2","187.2","24.2","902.8","-62","US","R00","0405102000",
